丢失	23	9.758223214726724	2.990469567846577	0.2089389534883721
两侧	112	7.266786540694902	4.352980961670056	0.20607375271149675
两层胸膜	5	8.611024797307353	2.321928094887362	0.3814229249011858
两手	17	4.643856189774724	3.0071964896856174	0.3142497640767537
两次	10	5.129283016944966	2.6464393446710157	0.26346153846153847
两种	59	6.044394119358453	3.2746626721553085	0.25059254471019177
两肺	9	2.584962500721156	2.058813890331201	0.1643835616438356
严格	21	7.129283016944966	3.170818163045273	0.25842813902515394
严重	259	8.335390354693924	3.5899462223621144	0.10340160606334026
严重心	11	2.807354922057604	2.004886164091843	0.39487254507552205
中出现	25	2.807354922057604	2.453660689688186	0.15721761883994767
中央	31	7.546894459887637	2.805700860898882	0.13924050632911392
中度	40	2.584962500721156	2.8806409835272815	0.39124830966869506
中心	31	1.0	3.39997665014868	0.39124830966869506
中性粒细胞	69	6.475733430966398	2.566562876457616	0.3765932792584009
中所	14	1.5849625007211563	2.835237745312118	0.39124830966869506
中枢	92	7.531381460516312	3.254448718427733	0.39124830966869506
中毒	302	6.149747119504682	3.028428862577977	0.3346074683916495
中毒及	6	2.0	2.251629167387823	0.2583668005354752
中毒性	19	1.5849625007211563	2.655050539417775	0.38213978626704337
中红细胞	10	2.0	2.3709505944546687	0.3765932792584009
中线	80	5.426264754702098	2.639562730929693	0.39124830966869506
中间	16	1.5849625007211563	3.1493974703476995	0.39124830966869506
临床	1111	8.400879436282185	2.2511021810906926	0.3312316099201345
临床实践	20	7.636624620543649	2.070950594454669	0.35978835978835977
临床实验室	11	4.857980995127573	2.2221915755066783	0.6186440677966102
临床诊断	49	4.0	2.463868540788136	0.2970335675253708
临床资料	36	6.426264754702098	2.3650559663890194	0.48320373250388804
为一	31	1.0	3.0084411390481436	0.10614037480564117
为临床	16	1.0	2.7806390622295662	0.1643575115457756
为主要	12	1.5849625007211563	2.4508257945180887	0.1643575115457756
为低	9	1.0	2.4193819456463714	0.12206572769953052
为先天性	10	3.9068905956085187	2.6464393446710153	0.1643575115457756
为单	21	3.0	2.543321164525883	0.1643575115457756
为右	8	1.0	2.75	0.1643575115457756
为多	21	1.0	2.3897580034925574	0.14652442073678945
为完全性	4	4.392317422778761	2.0	0.1643575115457756
为心	33	1.0	3.1830025446548005	0.1643575115457756
为急性	22	2.584962500721156	3.2934550525280595	0.1643575115457756
为慢性	14	2.321928094887362	2.664497779200461	0.1643575115457756
为成熟	5	4.169925001442312	2.321928094887362	0.1643575115457756
为抗原	6	2.321928094887362	2.2516291673878226	0.15613522930596102
为持续性	7	5.20945336562895	2.5216406363433186	0.1643575115457756
为正常	15	1.5849625007211563	3.1395722619867223	0.10207732829738594
为浅	6	3.1699250014423126	2.2516291673878226	0.1643575115457756
为白细胞	6	2.807354922057604	2.2516291673878226	0.1643575115457756
为红细胞	7	1.0	2.5216406363433186	0.1643575115457756
为肝	39	2.0	3.7476030278100145	0.1430678466076696
为肝脏	8	2.321928094887362	2.75	0.1643575115457756
为肺	17	1.0	3.3815804883091634	0.1643575115457756
为肾	14	1.0	3.0930692077718893	0.12312633832976445
为胃	9	2.0	2.4193819456463714	0.14442013129102846
为胆	11	1.0	2.481714572986073	0.1643575115457756
为胸	18	1.5849625007211563	2.816340113853408	0.1643575115457756
为脏器	4	2.584962500721156	2.0	0.1643575115457756
为脓	6	1.5849625007211563	2.584962500721156	0.1511111111111111
为腹	22	1.0	3.118078209349709	0.1643575115457756
为腹壁	4	2.0	2.0	0.1643575115457756
为血小板	7	2.0	2.8073549220576046	0.1643575115457756
为血液	5	1.5849625007211563	2.321928094887362	0.1643575115457756
为该	6	2.584962500721156	2.2516291673878226	0.1643575115457756
为近	4	1.0	2.0	0.1643575115457756
为隐	8	4.08746284125034	2.0	0.1643575115457756
为非	9	2.807354922057604	2.503258334775646	0.1643575115457756
为髋关节	4	4.392317422778761	2.0	0.1643575115457756
主动脉	148	7.011227255423254	2.654116441961475	0.1968791796700847
主动脉瓣	82	8.31741261376487	2.3002446927813365	0.1968791796700847
主支气管	9	3.8073549220576037	2.197159723424149	0.1385306019221042
主要	498	7.45121111183233	3.358371733355769	0.1968791796700847
主要为	17	2.321928094887362	2.0157404324930677	0.1968791796700847
主观	17	4.584962500721157	2.441923520601099	0.1968791796700847
主诉	23	8.179909090014934	2.1190850469784714	0.1968791796700847
乙状结肠	17	8.977279923499918	2.3959988705348416	0.21407035175879396
习惯	13	12.526499239136566	2.199687794731328	0.27164546573656134
乳头	52	7.584962500721156	3.448030749977859	0.3077438178600469
乳头肌	6	5.643856189774724	2.2516291673878226	0.28135593220338984
乳房	65	7.857980995127572	3.467435917714529	0.30930157708400385
乳糜	30	9.935165049603695	2.55344529780426	0.20866141732283464
予以	16	6.22881869049588	2.9772170014624826	0.1292834890965732
二尖瓣	102	9.113742166049189	3.034699079649731	0.2655577860625179
二尖瓣狭窄	44	9.353146825498083	2.047710872684119	0.2655577860625179
互相	12	7.139551352398794	2.8553885422075336	0.18678594524682043
互补	6	8.861086905995393	2.251629167387823	0.13864975079293157
交叉	37	10.197216693110054	3.1742379897152624	0.26491212093616245
交感神经	28	8.98299357469431	3.1361410820764886	0.10181178023912565
交替	23	9.839203788096944	3.708132064658602	0.19472913616398244
交界性	15	4.807354922057604	2.33012496531497	0.26491212093616245
亦可	88	5.906890595608519	2.5959525726325676	0.13237639553429026
亦常	7	2.584962500721156	2.128085278891395	0.10207732829738594
亦应	6	3.0	2.2516291673878226	0.23471400394477318
人为	17	1.0	3.1751231351134614	0.13589632038101343
人体	51	3.1699250014423126	3.436309165710491	0.13589632038101343
人员	42	8.339850002884624	2.8156412856417354	0.13589632038101343
人或	19	1.5849625007211563	2.9708400131019856	0.13589632038101343
人类	22	4.247927513443585	2.0365693955097313	0.13589632038101343
人群	17	6.169925001442312	2.536608254391499	0.13589632038101343
仅有少量	4	8.184875342908285	2.0	0.5228820484881503
仅能	11	4.08746284125034	2.4040097573248604	0.26610871130309577
介绍	12	13.21507791482283	2.292481250360578	0.14036725801431685
介质	8	6.321928094887362	2.4056390622295662	0.19592760180995475
仍可	9	4.169925001442312	2.2810361125534233	0.13237639553429026
仍呈	4	5.459431618637297	2.0	0.24457308248914617
他人	6	2.807354922057604	2.2516291673878226	0.3246019517205958
代偿	81	10.056637715113201	3.1536189344457446	0.2135697048449972
代偿性	19	3.700439718141092	2.7603136973125117	0.2135697048449972
代表	23	4.906890595608519	2.4464124990649547	0.2135697048449972
代谢及	4	2.0	2.0	0.2135697048449972
代谢性	58	4.169925001442312	2.0229494359650984	0.2135697048449972
以一手	4	4.643856189774724	2.0	0.2820656226696495
以下	90	4.0	3.7092772026471907	0.22211742513558122
以前	11	1.5849625007211563	2.2221915755066783	0.1516088400320623
以及	228	5.044394119358453	4.869554486523714	0.2583668005354752
以至	4	1.5849625007211563	2.0	0.27416734362307066
以血管	4	1.0	2.0	0.1385306019221042
仪器	29	8.280770770130603	2.802274397190981	0.10516969218626677
传人	9	2.807354922057604	2.2810361125534233	0.19786543894527572
传导	161	7.876516946565	3.653262417008863	0.18181818181818182
传播	48	9.485829308701904	2.4858589130284914	0.19786543894527572
传染性	34	4.700439718141093	2.42750513837542	0.19786543894527572
传染病	30	5.08746284125034	2.7735572622751854	0.19786543894527572
传至	16	5.321928094887363	2.75	0.19786543894527572
传递	8	7.700439718141093	2.4056390622295662	0.19786543894527572
伤寒	51	8.927777962082342	2.299038904374834	0.2051785013730875
伪足	7	10.325305455089683	2.2359263506290326	0.16753321779318314
估计	23	9.353146825498083	3.1961999989708914	0.17401668653158522
伴发	19	3.1699250014423126	2.4584538292330596	0.18409496065046307
伴发热	8	6.189824558880018	2.25	0.16251424849373067
伴有尿	9	3.9068905956085187	2.6416041678685933	0.125
伴有皮肤	7	5.584962500721157	2.5216406363433186	0.23319327731092437
伴有血	7	1.5849625007211563	2.5216406363433186	0.17718324078748107
位或	46	2.321928094887362	2.774747347929307	0.10277653381101656
位时	64	2.807354922057604	3.0149779171034106	0.10277653381101656
位置	109	7.0	3.300990024501598	0.10277653381101656
低血	38	2.321928094887362	2.1828742611640903	0.17718324078748107
住院	71	10.274960472140602	2.5150146667454125	0.21917148362235067
住院病历	29	10.41996017784789	2.306256857196538	0.1597977243994943
体件	20	5.169925001442312	2.1609640474436813	0.10994828859886728
体位	99	3.700439718141092	2.805074047080146	0.10994828859886728
体内	56	2.807354922057604	3.3635818462266838	0.10994828859886728
体循环	16	5.044394119358453	2.521782221599798	0.10994828859886728
体抗体	21	3.5849625007211565	2.032149669953179	0.10994828859886728
体格检查	103	7.475733430966398	2.127054809292135	0.10994828859886728
体格检查时	7	3.1699250014423126	2.128085278891395	0.10994828859886728
体检时	4	3.1699250014423126	2.0	0.10994828859886728
体液	35	2.0	2.936286231168867	0.10994828859886728
体积	51	4.321928094887363	2.918537166562124	0.10994828859886728
体表	63	3.700439718141092	3.3523165563507313	0.10994828859886728
体重	26	2.0	2.369541297597716	0.10340160606334026
何种	13	6.442943495848729	2.8150724101159437	0.25059254471019177
作为	104	4.247927513443585	3.7459274063786645	0.1129486597001363
作为诊断	7	4.584962500721157	2.128085278891395	0.1129486597001363
作出	63	3.8073549220576037	4.4308802726656	0.1129486597001363
作出初步	4	7.10852445677817	2.0	0.1129486597001363
作前	8	1.5849625007211563	2.0	0.1129486597001363
使其	35	4.08746284125034	2.5847501590603486	0.1391020721412126
使尿	12	2.321928094887362	2.251629167387823	0.125
使左心室	4	6.044394119358453	2.0	0.3886981779772907
使心	26	2.584962500721156	2.7903093997008197	0.3886981779772907
使心脏	7	4.08746284125034	2.128085278891395	0.22841726618705036
使病人	14	4.700439718141093	2.359879028736861	0.35809310100061825
使皮肤	10	4.169925001442312	2.9219280948873623	0.23319327731092437
使腹	22	3.4594316186372978	2.897407619700921	0.20709491850431447
使腹部	4	3.1699250014423126	2.0	0.3886981779772907
使血	27	1.5849625007211563	2.436244578677255	0.17718324078748107
使血浆	4	3.9068905956085187	2.0	0.3886981779772907
依次	14	7.383704292474053	2.692380602454975	0.26346153846153847
依赖	15	11.413627929024173	2.0989295636909353	0.107085346215781
依靠	7	8.312882955284357	2.2359263506290326	0.22065727699530516
侧乳房	10	6.426264754702098	2.246439344671016	0.348822177535191
侧凸	18	7.491853096329675	2.102187170949333	0.15987460815047022
侧或	14	1.5849625007211563	2.610577243331642	0.2433774834437086
侧方	4	1.0	2.0	0.1435382570027048
侧胸	44	4.857980995127573	3.0510249194122085	0.19979188345473464
侧腹部	12	4.584962500721157	2.4508257945180882	0.47071583514099785
侧面	13	3.5849625007211565	2.66122625626979	0.3286838952592846
侵入	7	7.851749041416057	2.2359263506290326	0.3166732516791782
便血	24	2.321928094887362	2.0825518169307426	0.17718324078748107
促凝	9	6.857980995127572	2.113283334294875	0.19885714285714284
促进	21	6.78135971352466	2.4809381138541116	0.23109771414217534
保护	15	10.576484346796851	2.8159220638351665	0.1960306406685237
保持	38	9.03342300153745	4.070847093622518	0.23570712136409228
保证	21	9.214319120800766	2.5935346841684104	0.28480813916975445
信号	20	11.179287104646004	2.0709505944546684	0.18863532864443658
信息	42	10.847057346091336	2.339664263929513	0.18863532864443658
修改	14	8.467605550082997	2.699513850319966	0.15860735009671179
借助	19	10.207014320177533	2.030087224632132	0.26675485008818345
偏曲	8	7.321928094887362	2.4056390622295662	0.29877384196185286
做出	7	4.321928094887363	2.128085278891395	0.13053040103492886
做到	4	5.392317422778761	2.0	0.448993288590604
停止	28	9.957102041562287	2.88683929667127	0.2998853211009174
健侧	23	7.330916878114618	2.206041568717602	0.1800145878920496
健康	51	12.176484847291892	2.99826921337515	0.17888286589677116
偶见	15	6.339850002884625	2.1464657985040723	0.3674832962138085
储备	13	11.423641195075856	2.1920058354921066	0.34515570934256057
催化	14	8.179909090014934	3.09306920777189	0.2456782591010779
充分	29	4.954196310386876	3.4604180636454758	0.10073635924674071
充分暴露	7	11.075479149488018	2.2359263506290326	0.3433616742969261
充气	17	4.807354922057604	2.011920928594794	0.25444304166262016
充满	11	8.603626344986191	2.2998963911678914	0.17226415094339623
充盈	37	11.075479149488018	2.7914666019102583	0.24786324786324787
充血	53	4.523561956057013	2.9407014105307843	0.17718324078748107
光线	19	6.22881869049588	2.24509868160094	0.1607469654528478
免疫	321	9.796039608829771	4.108273842368731	0.18073316283034954
免疫功能	11	4.321928094887363	2.4040097573248604	0.26610871130309577
免疫复合物	11	8.451211111832329	3.0271691184406193	0.26423595177506154
免疫球蛋白	28	8.247927513443585	2.403677461028802	0.10053115186290854
入血	21	1.5849625007211563	2.701375755906049	0.1623864085341762
入院	54	7.912889336229962	2.028250481626395	0.1623864085341762
全腹	19	3.3219280948873626	2.900051698999543	0.20709491850431447
全身	140	8.17492568250068	3.53456608680444	0.3156938451056098
全身性	48	4.321928094887363	2.2738593130776388	0.38213978626704337
全身性疾病	24	6.426264754702098	2.5110276044371007	0.4473911541119558
全部	32	3.4594316186372978	3.5608203810934294	0.4473911541119558
全面	54	5.954196310386876	3.1326652384651275	0.3286838952592846
共同	13	6.672425341971495	2.353533948577482	0.2576476057647606
关系	99	5.977279923499917	2.0100185019721555	0.3170022612253688
关节	363	7.912889336229962	4.509811656092652	0.3368112442873157
关节活动	7	5.0	2.128085278891395	0.20137250696976194
关节痛	23	4.523561956057013	2.3642842047767054	0.3368112442873157
关节软骨	4	6.930737337562887	2.0	0.28346111719605693
兴奋	37	13.21507791482283	2.619652287709993	0.1909025787965616
其他	307	8.159871336778389	3.0322817672913818	0.15943975441289332
其他部位	13	5.491853096329675	2.449311833026446	0.15943975441289332
其分	13	1.0	2.1416195253341384	0.10073635924674071
典型	80	8.842350343413809	2.0807569393805334	0.11002865329512894
内侧	45	4.247927513443585	3.3487739430464036	0.20607375271149675
内分泌	40	5.672425341971496	2.4208799701545796	0.18820861678004536
内压	48	3.9068905956085187	2.6596321879119555	0.15914030427432987
内压力	11	5.78135971352466	2.2998963911678914	0.3283357485230186
内可见	4	1.5849625007211563	2.0	0.4279661016949153
内含	28	4.754887502163469	2.6624314788086783	0.11569731081926204
内容	151	7.08746284125034	3.1930550898627272	0.3223952539859103
内感染	8	2.0	2.0	0.20275689223057644
内气体	10	5.285402218862249	2.1219280948873624	0.2799803004186161
内脏	33	3.700439718141092	3.445275939565515	0.22841726618705036
内镜	42	5.357552004618084	2.9823345430436747	0.4099108889371876
再分	4	1.5849625007211563	2.0	0.10073635924674071
再次	22	6.988684686772166	2.94651286794892	0.26346153846153847
写明	7	4.754887502163469	2.5216406363433186	0.32517726954958553
冠状动脉	37	8.618385502258606	2.9646249865489063	0.20907247845919918
冲击	21	9.923327485419193	3.368042422572715	0.1956027293404094
决定	29	7.10852445677817	3.134733807160776	0.26157299167679793
冷球蛋白	9	8.247927513443585	2.4193819456463714	0.10053115186290854
准确	78	8.581200581924957	2.943311482094495	0.16432673899170389
准确地	7	7.169925001442313	2.5216406363433186	0.16432673899170389
减少或	20	3.1699250014423126	3.160964047443681	0.2433774834437086
减弱	100	8.092757140919852	2.0035491262661385	0.3843612334801762
减慢	18	4.247927513443585	2.473851389610045	0.22111553784860558
减轻	43	6.426264754702098	3.10329797681205	0.10939226519337017
凝固	21	6.768184324776926	3.136863709607318	0.1814530850675429
凝血	163	5.20945336562895	2.9704527764305078	0.17718324078748107
凝血因子	31	9.642051692927977	2.887813845516877	0.35314285714285715
凝血酶	67	8.426264754702098	2.5700464810346144	0.35314285714285715
凝集	58	7.7073591320808825	3.3652145773507347	0.11388512456999896
几乎	27	11.789941128390916	2.9952662057069155	0.4715242881072027
凹陷	48	10.904634621668151	2.674741990893844	0.3398876404494382
出汗	23	6.22881869049588	2.3594559773258243	0.1554333764553687
出现	660	6.714245517666122	5.175550236432238	0.1554333764553687
出现一	14	1.5849625007211563	2.664497779200461	0.10614037480564117
出现异常	7	3.9068905956085187	2.128085278891395	0.10207732829738594
出现心	10	1.0	2.5219280948873624	0.1554333764553687
出现胸	4	1.0	2.0	0.1554333764553687
出现腹	5	1.0	2.321928094887362	0.1554333764553687
出现较	7	2.321928094887362	2.2359263506290326	0.14645858343337334
出病原	4	2.0	2.0	0.1554333764553687
出血	362	3.9068905956085187	3.8466028138104043	0.1554333764553687
出血及	7	2.0	2.8073549220576046	0.1554333764553687
出血多	4	1.0	2.0	0.14652442073678945
出血性	17	1.0	2.278351811711312	0.1554333764553687
出血或	9	1.5849625007211563	3.169925001442312	0.1554333764553687
出血量	14	3.4594316186372978	2.610577243331642	0.1554333764553687
分为	149	3.5849625007211565	3.4616303343518657	0.1922984065668759
分别	78	4.954196310386876	3.6497045083802893	0.1922984065668759
分化	22	1.5849625007211563	2.897407619700921	0.1922984065668759
分叶	33	5.584962500721157	2.2043100462405283	0.14072494669509594
分娩	11	7.6582114827517955	2.2221915755066783	0.1922984065668759
分子	109	5.672425341971496	3.7149665649867853	0.1922984065668759
分子生物学	28	7.6582114827517955	2.1644977792004614	0.1922984065668759
分子量	22	5.857980995127572	2.8287814831406055	0.1922984065668759
分布	106	7.044394119358453	2.6688198648793278	0.1603857378505266
分析	241	7.554588851677638	3.6826903654529413	0.1922984065668759
分析仪	25	7.6582114827517955	2.9124876891689526	0.1922984065668759
分析及	4	1.5849625007211563	2.0	0.1922984065668759
分段	5	2.321928094887362	2.321928094887362	0.1922984065668759
分泌	238	7.357552004618085	3.5219930740238468	0.18820861678004536
分泌功能	20	5.614709844115208	2.460964047443681	0.1922984065668759
分泌物	88	7.011227255423254	3.2185947312827157	0.1922984065668759
分流	21	3.1699250014423126	2.101569025834275	0.1922984065668759
分离	68	5.700439718141093	3.3397804525893764	0.1922984065668759
分类	62	4.700439718141093	2.351993391019184	0.1922984065668759
分级	13	5.20945336562895	2.0349409139562287	0.18472937335175185
分裂	30	5.426264754702098	3.3744183139072823	0.1922984065668759
分解	30	3.8073549220576037	3.3689250793612646	0.1922984065668759
分钟	29	6.672425341971495	2.1666636719488115	0.17800035143208576
切口	15	6.870364719583405	2.973557262275186	0.24627293577981652
切迹	16	9.888743248898258	2.216917186688699	0.24627293577981652
切除	26	7.523561956057013	2.1395523020645126	0.22543950361944157
初始	10	7.700439718141093	2.8464393446710154	0.2235294117647059
初期	21	6.08746284125034	2.7121168268195093	0.37443768192643556
初步	54	9.709083812550345	2.123085649350075	0.23207269155206287
初步诊断	36	7.930737337562887	2.057649307294776	0.2970335675253708
判定	27	5.285402218862249	2.0051928427775705	0.19466403162055335
判断	197	7.936637939002572	3.6205393394104943	0.19466403162055335
利尿	26	5.700439718141093	2.2502384773944195	0.125
到一	20	2.807354922057604	2.695461844238322	0.10614037480564117
到一定	9	5.20945336562895	2.0588138903312014	0.14584382871536525
到肝	9	2.321928094887362	2.113283334294875	0.1430678466076696
到达	6	5.0	2.2516291673878226	0.14584382871536525
刺入	18	5.169925001442312	2.93299930663729	0.3166732516791782
刺激	143	8.280770770130603	4.982534897801085	0.11789375582479031
刺激性	7	1.0	2.5216406363433186	0.38213978626704337
刺激或	4	2.0	2.0	0.2433774834437086
前下	8	1.0	2.0	0.22211742513558122
前先	4	2.321928094887362	2.0	0.24439343104361647
前列腺	120	8.640244936222347	2.5706217120581893	0.19170506912442398
前向	4	1.0	2.0	0.11161369193154035
前壁	8	3.0	2.0	0.33194154488517746
前应	21	2.321928094887362	3.0056785904566774	0.25925925925925924
前庭	24	8.417852514885897	2.5110276044371003	0.4297492270697355
前方	19	3.0	3.4316235658474326	0.1435382570027048
前正中线	16	7.936637939002572	2.25	0.4297492270697355
前端	15	4.700439718141093	3.106890595608518	0.4070958302852963
前胸	28	3.700439718141092	2.6639259066646215	0.19979188345473464
前臂	21	7.303780748177103	3.200910279509528	0.4297492270697355
前部	11	1.0	3.277613436819116	0.4297492270697355
前面	23	3.9068905956085187	2.566190216550323	0.3286838952592846
功能	674	7.8826430493618425	4.258090701699719	0.18097560975609756
功能性	30	1.0	2.8225797618424915	0.18097560975609756
功能障碍	57	6.94251450533924	2.7176049993427096	0.18097560975609756
加以	19	3.0	3.8268748818646396	0.13683818046234153
加入	42	6.0	2.051850465293304	0.3166732516791782
加压	21	3.9068905956085187	3.368042422572716	0.15914030427432987
动作	74	4.0	2.316777440903819	0.11623418400171563
动力	34	3.3219280948873626	2.841275228240792	0.11623418400171563
动向	9	1.0	2.0588138903312014	0.11161369193154035
动态	51	4.321928094887363	2.5115093053390343	0.11623418400171563
动物	15	1.0	2.498929563690935	0.11623418400171563
动脉	519	6.7414669864011465	3.9814747299627107	0.11623418400171563
动脉壁	8	3.9068905956085187	2.1556390622295662	0.11623418400171563
动脉搏动	21	6.569855608330948	2.4849960987306523	0.11623418400171563
动脉瘤	29	5.169925001442312	2.0453040497725077	0.11623418400171563
动脉血	38	2.584962500721156	2.8409404014017015	0.11623418400171563
动范围	19	4.857980995127573	2.331802673624286	0.11623418400171563
动静脉	8	2.321928094887362	2.1556390622295662	0.11623418400171563
助手	20	5.857980995127572	2.5577174691301483	0.1388888888888889
匀称	7	6.10852445677817	2.128085278891395	0.4216589861751152
包块	50	7.4346282276367255	2.443856189774724	0.3640939597315436
包括	217	9.698704666770345	3.7213938254569285	0.3640939597315436
包括病	7	1.0	2.2359263506290326	0.3640939597315436
包膜	14	3.5849625007211565	2.950212064914747	0.3640939597315436
十二指肠	50	8.977279923499918	2.049283707681224	0.21407035175879396
十分	29	5.700439718141093	3.367660962407793	0.10073635924674071
协助	28	10.105908508571158	2.6531259823611517	0.13038130381303814
单一	11	2.321928094887362	2.7321588913645707	0.10614037480564117
单位	50	5.285402218862249	2.901205812416023	0.4852216748768473
单核细胞	67	7.076815597050832	2.656386227024603	0.3765932792584009
卧位	123	7.539158811108032	2.7233494583989835	0.4852216748768473
卧位或	9	3.4594316186372978	2.725480556997868	0.2433774834437086
卧位时	16	4.169925001442312	2.5550365325772657	0.14850198715988994
卧床	10	4.0	2.121928094887362	0.3312316099201345
卫生	17	7.459431618637297	2.7719023720385585	0.18693436763251958
危重	15	5.7279204545632	2.6825887305018328	0.10340160606334026
即为	43	4.247927513443585	2.8671502200669514	0.2534637326813366
即可	64	4.459431618637297	2.9213331156656133	0.13237639553429026
卵巢	64	11.839203788096944	3.0121891649844934	0.18739903069466882
卵巢囊肿	14	8.348728154231077	2.2608203181716595	0.33537051184110006
压力	60	5.285402218862249	3.729854381686871	0.20719632938903645
压痛	201	6.303780748177103	2.1431284975300464	0.20719632938903645
压迫	66	8.224001674198107	4.770481997621858	0.20719632938903645
原因	209	5.459431618637297	3.3810428295628325	0.3235017257609037
原因可	6	1.5849625007211563	2.2516291673878226	0.13237639553429026
原来	13	3.8073549220576037	2.287783719941071	0.3671720500988794
原虫	20	4.857980995127573	2.219973094021975	0.3671720500988794
又分为	7	6.491853096329675	2.5216406363433186	0.2534637326813366
又可	16	3.1699250014423126	3.2743974703476995	0.13237639553429026
又可分为	4	6.754887502163469	2.0	0.2534637326813366
又称为	14	4.700439718141093	2.064042639445697	0.2534637326813366
及严重	4	1.5849625007211563	2.0	0.10340160606334026
及免疫	9	2.321928094887362	2.94770277922009	0.1392235609103079
及其	141	4.523561956057013	4.884203396068975	0.1391020721412126
及其他	33	4.459431618637297	4.306075089764507	0.1392235609103079
及各种	6	2.321928094887362	2.584962500721156	0.1392235609103079
及周围	4	2.584962500721156	2.0	0.1392235609103079
及妊娠	8	4.392317422778761	2.5	0.1392235609103079
及尿	15	1.0	3.323231428797621	0.125
及异常	4	1.5849625007211563	2.0	0.10207732829738594
及形态	7	3.3219280948873626	2.2359263506290326	0.1392235609103079
及心	29	1.0	3.754532719265504	0.1392235609103079
及急性	8	1.5849625007211563	2.5	0.1392235609103079
及恶性肿瘤	4	3.1699250014423126	2.0	0.1392235609103079
及慢性	8	2.0	2.5	0.1392235609103079
及排	4	1.0	2.0	0.1392235609103079
及支气管	11	3.0	2.413088436425758	0.1385306019221042
及早	7	2.321928094887362	2.5216406363433186	0.1392235609103079
及时	74	2.321928094887362	4.06889651120815	0.1392235609103079
及有关	6	2.807354922057604	2.2516291673878226	0.1392235609103079
及某些	11	3.4594316186372978	2.845350936622437	0.1392235609103079
及核	7	1.0	2.5216406363433186	0.1392235609103079
及气	13	1.0	2.6612262562697895	0.1392235609103079
及治疗	7	2.321928094887362	2.5216406363433186	0.1392235609103079
及疗效	4	3.700439718141092	2.0	0.1392235609103079
及相	8	1.0	2.0	0.1392235609103079
及精神	4	3.4594316186372978	2.0	0.1392235609103079
及肝	31	2.0	3.824533406881911	0.1392235609103079
及肺	22	1.5849625007211563	3.287866277236509	0.1392235609103079
及肾	17	1.5849625007211563	3.3371753411230776	0.12312633832976445
及胆	16	2.321928094887362	2.077819531114783	0.1392235609103079
及胆道	8	5.08746284125034	2.75	0.1392235609103079
及胸	14	1.5849625007211563	3.2359263506290334	0.1392235609103079
及脑	8	1.0	2.1556390622295662	0.1392235609103079
及腹	15	1.0	2.6062389286533896	0.1392235609103079
及药物	6	2.0	2.2516291673878226	0.1392235609103079
及骨髓	7	2.807354922057604	2.2359263506290326	0.1392235609103079
双侧	80	7.348728154231078	3.250439956019727	0.20607375271149675
双手	41	6.475733430966398	2.3809885895617975	0.3142497640767537
双眼	11	5.857980995127572	2.0494520727893946	0.21662600209132102
双臂	4	6.768184324776926	2.0	0.43897996357012753
反复	59	6.285402218862249	4.202652956501438	0.19462983082415025
反复发作	14	8.618385502258606	2.835237745312118	0.23452975920036348
反射	154	7.781359713524661	3.322843609709938	0.21466666666666667
反射性	11	2.0	3.0957952550009344	0.38213978626704337
反应	333	6.714245517666122	3.052656071621389	0.25925925925925924
反应性	16	1.0	2.2806390622295662	0.38213978626704337
反映	142	8.948367231584678	3.2527271353442613	0.27249575551782684
反映心	9	3.3219280948873626	2.197159723424149	0.39487254507552205
反映肝	12	4.584962500721157	2.054585169337799	0.1430678466076696
